"id";"line";"contents";"class_name";"class_value";"path"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:54";54;"            else if (tmp == ';')";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:56";56;"";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:57";57;"                /* Find chunk extension.  */";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:58";58;"                chunk_extension = 1;";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:60";60;"            else";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:62";62;"                return(NX_NOT_FOUND);";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:64";64;"        }";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:65";65;"";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:66";66;"        /* Expect '\n'.  */";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:67";67;"        status = _nx_web_http_server_request_byte_expect(server_ptr, '\n', wait_option, current_packet_pptr, current_data_pptr);";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:68";68;"        if (status)";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:70";70;"            return(status);";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:72";72;"";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:73";73;"        *chunk_size = size;";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:75";75;"";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:76";76;"    /* If there is no remaining data, receive another packet.  */";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:77";77;"    while (server_ptr -> nx_web_http_server_chunked_request_remaining_size == 0)";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:79";79;"        if (server_ptr -> nx_web_http_server_request_packet)";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:81";81;"            nx_packet_release(server_ptr -> nx_web_http_server_request_packet);";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:83";83;"";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:84";84;"        status = _nx_web_http_server_receive(server_ptr, &(server_ptr -> nx_web_http_server_request_packet), wait_option);";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:89";89;"";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:90";90;"        /* Update the current request packet, data pointer and remaining size.  */";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:91";91;"        (*current_packet_pptr) = server_ptr -> nx_web_http_server_request_packet;";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:92";92;"        (*current_data_pptr) = server_ptr -> nx_web_http_server_request_packet -> nx_packet_prepend_ptr;";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:93";93;"        server_ptr -> nx_web_http_server_chunked_request_remaining_size = server_ptr -> nx_web_http_server_request_packet -> nx_packet_length;";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:95";95;"";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:96";96;"    return(NX_SUCCESS);";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c:97";97;"}";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_8797.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_197.c:1";1;"UINT  _nx_web_http_server_content_get(NX_WEB_HTTP_SERVER *server_ptr, NX_PACKET *packet_ptr, ULONG byte_offset, CHAR *destination_ptr, UINT destination_size, UINT *actual_size)";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_197.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_197.c:2";2;"{";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_197.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_197.c:3";3;"UINT status;";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_197.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_197.c:4";4;"";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_197.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_197.c:5";5;"    /* Get content data.  */";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_197.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_197.c:6";6;"    status = _nx_web_http_server_content_get_extended(server_ptr, packet_ptr, byte_offset, destination_ptr, destination_size, actual_size);";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_197.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_197.c:7";7;"";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_197.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_197.c:8";8;"    return(status);";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_197.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_197.c:9";9;"}";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_197.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_5_int_enumeration.cpp:1";1;"String MakeChoice(String s) { ";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_5_int_enumeration.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_5_int_enumeration.cpp:2";2;" if (s.equalsIgnoreCase(“File”) return s; ";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_5_int_enumeration.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_5_int_enumeration.cpp:3";3;" if (s.equalsIgnoreCase(“Edit”) return s; ";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_5_int_enumeration.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_5_int_enumeration.cpp:4";4;" if (s.equalsIgnoreCase(“View”) return s; ";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_5_int_enumeration.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_5_int_enumeration.cpp:5";5;" throw new StringFormatException ";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_5_int_enumeration.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_5_int_enumeration.cpp:6";6;" (""Value must be either File, Edit, or ";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_5_int_enumeration.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_5_int_enumeration.cpp:7";7;"View""); ";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_5_int_enumeration.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_5_int_enumeration.cpp:8";8;" } ";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_5_int_enumeration.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_5_int_enumeration.cpp:9";9;"}";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_5_int_enumeration.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp:1";1;"import semmle.code.java.dataflow.FlowSources";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp:2";2;"";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp:3";3;"class SpringServletInputParameterSource extends RemoteFlowSource {";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp:4";4;"    SpringServletInputParameterSource() {";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp:5";5;"      this.asParameter() = any(SpringRequestMappingParameter srmp | ";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp:6";6;"                                                    srmp.isTaintedInput())";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp:7";7;"    }";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp:8";8;"";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp:9";9;"    override string getSourceType() {";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp:10";10;"        result = ""Spring servlet input parameter"" }";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp:11";11;"  }";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp:12";12;"";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp:13";13;"from SpringServletInputParameterSource c";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp:14";14;"where not c.asParameter()";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp:15";15;"                   .getAnAnnotation()";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp:16";16;"                   .getType()";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp:17";17;"                   .hasQualifiedName(""javax.validation"", ""Valid"")";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp:18";18;"select c";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/VCE_1_flag_no_validation.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_9_unvalidated_does_something_with_logging.cpp:1";1;"public void Foo(string untrusted_bar)";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_9_unvalidated_does_something_with_logging.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_9_unvalidated_does_something_with_logging.cpp:2";2;"{";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_9_unvalidated_does_something_with_logging.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_9_unvalidated_does_something_with_logging.cpp:3";3;"if (!IsValid(untrusted_bar))";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_9_unvalidated_does_something_with_logging.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_9_unvalidated_does_something_with_logging.cpp:5";5;"throw new ValidationException();";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_9_unvalidated_does_something_with_logging.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_9_unvalidated_does_something_with_logging.cpp:6";6;"}";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_9_unvalidated_does_something_with_logging.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_9_unvalidated_does_something_with_logging.cpp:7";7;"var bar = untrusted_bar;";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_9_unvalidated_does_something_with_logging.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_9_unvalidated_does_something_with_logging.cpp:8";8;"DoSomethingWith(bar);";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_9_unvalidated_does_something_with_logging.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_10_validated_multithreading.cpp:1";1;"public class Amount {";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_10_validated_multithreading.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_10_validated_multithreading.cpp:2";2;"private final Integer value;";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_10_validated_multithreading.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_10_validated_multithreading.cpp:3";3;"public Amount(Integer value) {";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_10_validated_multithreading.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_10_validated_multithreading.cpp:4";4;"if (!isValid(value) {";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_10_validated_multithreading.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_10_validated_multithreading.cpp:5";5;"throw new IllegalArgumentException(); ";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_10_validated_multithreading.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_10_validated_multithreading.cpp:6";6;"}";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_10_validated_multithreading.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_10_validated_multithreading.cpp:7";7;"this.value = value;";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_10_validated_multithreading.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_10_validated_multithreading.cpp:9";9;"public Integer getValue() {";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_10_validated_multithreading.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_10_validated_multithreading.cpp:10";10;"return this.value;";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_10_validated_multithreading.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c:1";1;"UINT  _nxe_web_http_server_type_get(NX_WEB_HTTP_SERVER *server_ptr, CHAR *name, CHAR *http_type_string, UINT *string_size)";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c:2";2;"{";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c:3";3;"UINT status;";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c:4";4;"";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c:5";5;"";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c:6";6;"    /* Check for invalid input pointers.  */";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c:7";7;"    if ((server_ptr == NX_NULL) || (server_ptr -> nx_web_http_server_id != NX_WEB_HTTP_SERVER_ID) ||";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c:8";8;"        (name == NX_NULL)       || (http_type_string == NX_NULL) || (string_size == NX_NULL))";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c:9";9;"    {";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c:10";10;"        return(NX_PTR_ERROR);";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c:11";11;"    }";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c:12";12;"";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c:13";13;"    status = _nx_web_http_server_type_get(server_ptr, name, http_type_string, string_size);";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c:14";14;"";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c:15";15;"    return(status);";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c:16";16;"}";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/evaluation/line_5933.c"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_6_compiled_regex.cpp:1";1;"// compile regex expressions ";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_6_compiled_regex.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_6_compiled_regex.cpp:2";2;"res = regcomp(pattern, “[abc]{1,3}"", REG_EXTENDED|REG_NOSUB); ";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_6_compiled_regex.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_6_compiled_regex.cpp:3";3;"// Use compiled regex to test input value “aa” ";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_6_compiled_regex.cpp"
"../../../../../../../users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_6_compiled_regex.cpp:4";4;"res = regexec(pattern, “aa” , 0, NULL, 0); ";"ignore";0;"/mnt/c/users/miros/documents/Code/cybersecurity_code_database/cs_input_validation/reference/SCE_6_compiled_regex.cpp"
